PACKAGE,VERSION
https://github.com/pkg/errors,v0.8.1
https://github.com/pkg/errors,v0.9.1
https://github.com/pkg/profile,v1.7.0
https://github.com/pkg/sftp,v1.13.6
https://github.com/planetscale/vtprotobuf,v0.6.1-0.20240319094008-0393e58bdf10
https://github.com/planetscale/vtprotobuf,v0.6.1-0.20240409071808-615f978279ca
https://github.com/pmezard/go-difflib,v1.0.0
https://github.com/pmezard/go-difflib,v1.0.1-0.20181226105442-5d4384ee4fb2
https://github.com/pquerna/cachecontrol,v0.1.0
https://github.com/prometheus/alertmanager,v0.28.0
https://github.com/prometheus/client_golang,v1.11.1
https://github.com/prometheus/client_golang,v1.16.0
https://github.com/prometheus/client_golang,v1.19.1
https://github.com/prometheus/client_golang,v1.20.4
https://github.com/prometheus/client_golang,v1.20.5
https://github.com/prometheus/client_golang,v1.21.0-rc.0
https://github.com/prometheus/client_golang,v1.21.1
https://github.com/prometheus/client_model,v0.0.0-20190812154241-14fe0d1b01d4
https://github.com/prometheus/client_model,v0.2.0
https://github.com/prometheus/client_model,v0.4.0
https://github.com/prometheus/client_model,v0.5.0
https://github.com/prometheus/client_model,v0.6.1
https://github.com/prometheus/common,v0.2.0
https://github.com/prometheus/common,v0.26.0
